#CODE;ENGLISH;x
EVTDESCLHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Скорпиона, что обычно отождествляют с упрямством и скрытностью.;x
EVTDESCMHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Тельца, что обычно отождествляют с настойчивостью и решительностью.;x
EVTDESCNHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Девы, что обычно отождествляют с прилежностью и скромностью.;x
EVTOPTAHF23025;Воистину, звёзды знают мою душу.;x
delve_into_classics_decision;Углубиться в классику;x
delve_into_classics_decision_desc;Потратить некоторое время на изучение руин и документов древних греков и римлян.;x
tooltip_delve_into_classics;Потратить некоторое время на изучение руин и документов древних греков и римлян.;x
caesars_insight;Понимание Цезаря;x
caesars_insight_desc;Эт[GetEtaEtot] [GetAgedPerson] долго изучал[GetEndA] тексты с описанием военных хитростей Юлия Цезаря, чтобы отточить свои военные навыки.;x
ciceros_insight;Понимание Цицерона;x
ciceros_insight_desc;Эт[GetEtaEtot] [GetAgedPerson] долго изучал[GetEndA] речи Цицерона и других известных политиков классической эпохи, чтобы отточить навыки дипломатии и познакомиться с искусством софистики.;x
justinians_insight;Понимание Юстиниана;x
justinians_insight_desc;Эт[GetEtaEtot] [GetAgedPerson] долго изучал[GetEndA] отчёты и труды императора Юстиниана, чтобы улучшить своё понимание государственного управления и римского права.;x
EVTDESCAHF23026;I walk amongst the ruins of one of the greatest civilizations to ever grace this world. I should take the opportunity to study in detail the history and the glorious accomplishments of those that came before us if I ever wish to emulate their feats.;x
EVTOPTAHF23026;I wish to know more about these strange gods they worshiped...;x
EVTOPTBHF23026;I want to study the great generals of old and their tactics.;x
EVTOPTCHF23026;I wonder how the old Empire worked...;x
EVTOPTDHF23026;I wish to study the speeches of the great men of ancient times.;x
EVTDESCAHF23027;I did my best, but my attempts to study the history of the Roman Empire were not as successful as I hoped. Most accounts I was able to access are fragmented and confusing. I don't think I was able to learn anything valuable after all these months of study.;x
EVTOPTAHF23027;What a pity.;x
EVTDESCAHF23028;I am fascinated by the legends of the old gods worshiped by Romans and Greeks in the past. Their capricious and passionate nature differs so much from [catholic.GetHighGodName]'s unknowable and contradictory designs... Their plots and rivalries certainly offer a better explanation for the chaotic state of our world.;x
EVTOPTAHF23028;What if *they* are the real gods?;x
EVTOPTBHF23028;They are nothing but entertaining stories.;x
EVTDESCAHF23029;In these past months I have immersed myself in the fragmented accounts of Caesar's military exploits against the Gauls. It has been an enlightening learning experience and I am sure that, despite the difference in equipment and sizes, I can apply some of his tactics against my own enemies.;x
EVTOPTAHF23029;My studies have paid off.;x
EVTDESCAHF23030;In these past months I have immersed myself in the fragmented accounts of some of Rome's greatest statesmen. Reading the works of Emperor Justinian and of his reformation of the Roman legal code in particular has been an eye-opening experience for me.;x
